epsilon,synthesizer,trial,alpha,beta,gamma,t_count,q_count,cost,distance,duration_ms,success,gates
1e-08,cyclosynth_t,395,4.3170421605425355,1.6071388409602796,1.6517709379582983,74,0,74.0,5.305999e-09,771.898,True,HTHSHTHZSHTHSHTHTHTHZSHTHTHTHSHTHZSTHTHSHTHTHTHZSHTHTHTHSHTHZSHTHSHTHZSTHTHSHTHZSTHTHSTHTHZSTHTHSTHTHTHTHZSHTHSTHTHZSTHTHSHTHZSHTHSTHTHZSHTHSHTHTHTHTHTHTHTHZSHTHSHTHZSTHTHTHTHTHTHTHTHSHTHZSHTHSTHTHZSHTHTHTHTHTHSHTHZSHTHSHTHZSHTHSH
1e-08,cyclosynth_sqrt_t,395,4.3170421605425355,1.6071388409602796,1.6517709379582983,26,12,62.0,9.802865e-09,6750.547,True,SHQHZSHQHSHQHZSHTHTHTHSQHTHZSHTHSTHTHZSHTHTQHTHTHTQHSTQHTHZSHTHSHTHZSHTHSHTHZSHTHSHQHZSQHTQHQHTHTHTHTHTHSHTHZSQXH
1e-08,gridsynth,395,4.3170421605425355,1.6071388409602796,1.6517709379582983,247,0,247.0,7.522881e-09,434.107,True,XSHTHTHTSHTSHTHTSHTSHTHTHTSHTHTHTHTSHTHTSHTHTHTHTHTSHTSHTHTHTSHTHTHTHTHTHTSHTHTHTHTHTHTSHTHTHTHTHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTSHTSHTHTHTSHTSHTHTHTSHTHTHTSHTSHTSHTHTHTHTSHTSHTSHTSHTSHTHTHTHTSHTSHTSHTHTHXHSHTSHTSHTHTSHTSHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTHTHTHTHTHTSHTSHTHTSHTSHTHTHTSHTHTHTSHTSHTHTSHTSHTHTHTHTSHTSHTSHTSHTSHTHTHTSHTHTHTSHTHTHTHTHTHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTHTHTHTHTSHTSHTHTHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTHSSHSHHTHTSHTSHTSHTSHTHTSHTSHTSHTSHTHTSHTHTHTSHTSHTHTHTHTSHTSHTSHTSHTHTHTHTSHTSHTSHTSHTHTSHTHTSHTHTSHTSHTHTHTSHTHTSHTHTHTSHTSHTHTHTHTHTHTHTSHTHTHTHTHTHTHTHTSHTHTHTSHTSHTHTHTHTHTSHTHTHTHTSHTSHTHTSHTHTSHTHTHXS
1e-08,cyclosynth_t,396,4.567695786869391,1.0200985538128033,3.9268312771250757,78,0,78.0,9.805709e-09,1374.264,True,HTHSHTHZSHTHSHTHZSHTHSTHTHTHTHTHTHZSHTHTHTHSTHTHZSTHTHSHTHTHTHZSHTHTHTHSTHTHTHTHZSHTHSHTHZSTHTHTHTHTHTHSHTHTHTHZSTHTHTHTHTHTHTHTHTHTHSHTHTHTHZSTHTHSHTHZSTHTHSHTHZSHTHTHTHTHTHTHTHSTHTHZSHTHTHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHSHTHZ
1e-08,cyclosynth_sqrt_t,396,4.567695786869391,1.0200985538128033,3.9268312771250757,26,13,65.0,4.545278e-09,8549.835,True,HQHTQHTHQHTQHSHTHZSHTHSTHTQHZSHQHSHQHZSHTHQHTHSHTHTHQHZSHTHSHTHTHTHZSTHTQHSTHTHTQHTHZSHTHSTHTHTQHTHZSHQHZHS
1e-08,gridsynth,396,4.567695786869391,1.0200985538128033,3.9268312771250757,242,0,242.0,9.952280e-09,136.606,True,XSHTHTSHTSHTHTSHTSHTHTHTSHTHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTHTHTSHTHTSHTHTSHTHTSHTHTSHTHTHTSHTHTHTSHTHTSHTSHTHTSHTHTHTHTHTSHTSHTHTSHTHTSHTHTHTHTHTHTSHTHTSHTSHTHTSHTHTSHTHTSHTHTSHTSHTHTHTHTSHHSHTSHTHTHTSHTHTSHTSHTHTSHTHTHTSHTHTHTHTSHTSHTHTSHTHTSHTSHTSHTSHTHTHTHTSHTHTSHTSHTSHTHTSHTHTSHTHTHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTHTSHTHTSHTSHTHTHTSHTSHTSHTHTHTSHTHTHTHTHTSHTSHTSHTHTSHTHTHTHTHTSHTHTHTHTSHTSHTSHTHTHSHSHSHTHTHTHTHTSHTSHTSHTHTHTHTSHTSHTSHTHTSHTHTSHTSHTHTSHTHTSHTHTSHTSHTSHTHTSHTHTSHTSHTHTHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTHTHTHTHTHTHTHTHTHTHTSHTSHTHTHTSHTSHTHTSHTHTSHTSHTHTSHTHTHTHTHTHTHTHTSHTSHTSHTHTHTSS
1e-08,cyclosynth_t,397,4.195467339742037,2.449996802179467,2.9300453768900585,76,0,76.0,8.195861e-09,1024.125,True,HTHSHTHZSTHTHSTHTHZSHTHSHTHTHTHZSHTHSHTHTHTHTHTHZSHTHSHTHZSHTHSHTHZSTHTHSHTHZSHTHSHTHZSTHTHSHTHZSHTHSHTHZSHTHTHTHSTHTHTHTHZSHTHSHTHZSTHTHSTHTHTHTHTHTHZSHTHTHTHSHTHZSHTHSTHTHZSTHTHSHTHZSTHTHSTHTHZSHTHSTHTHZSTHTHSHTHTHTHZSTHTHSHTHZSTHTHSHTHZSHTHZ
1e-08,cyclosynth_sqrt_t,397,4.195467339742037,2.449996802179467,2.9300453768900585,26,13,65.0,8.782144e-09,7020.150,True,SHQHZSHTHSTHQHQHTHZSHTHSHQHTHTHZSTHQHSTHQHZSHTHSHTQHZSHTHTQHTHSHTHZSTHQHTHQHSHTHZSQHTHSHTHZSTHTHTHTHSTQHTHZSHTQHZH
1e-08,gridsynth,397,4.195467339742037,2.449996802179467,2.9300453768900585,244,0,244.0,5.872236e-09,144.759,True,XSHTHTSHTSHTHTHTHTSHTSHTHTHTSHTSHTHTSHTHTHTHTHTHTSHTHTHTHTSHTHTHTSHTHTSHTSHTHTSHTHTSHTHTHTHTHTHTHTSHTHTSHTHTHTSHTSHTHTSHTSHTSHTSHTHTSHTHTHTSHTSHTHTSHTSHTHTHTHTSHTSHTSHTSHTSHTHTHTHTHTHTHTHTHTHTHTHTHTSSHSHSHTSHTSHTSHTSHTHTSHTSHTSHTHTHTHTSHTSHTSHTHTSHTSHTHTSHTHTSHTSHTHTSHTHTSHTSHTHTSHTSHTHTSHTSHTHTHTSHTHTSHTSHTSHTHTHTSHTSHTHTHTSHTSHTHTHTHTHTHTSHTHTSHTHTSHTSHTSHTHTSHTSHTSHTHTHTHTHTSHTHTHTHTSHTHTSHTHTHTSHTHTSHSHSHHTSHTHTSHTSHTSHTHTSHTHTHTSHTSHTHTHTSHTHTHTHTSHTSHTSHTSHTSHTSHTSHTSHTHTHTHTHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTHTHTSHTSHTSHTSHTHTSHTHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTHTSHTX
1e-08,cyclosynth_t,398,2.5068260918408547,2.082573538826174,3.237232402191975,74,0,74.0,8.355285e-09,783.806,True,THTHTHTHSTHTHZSTHTHSHTHTHTHZSTHTHTHTHSHTHZSTHTHSHTHZSHTHSHTHTHTHTHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHTHTHTHTHZSTHTHSTHTHZSHTHSTHTHZSTHTHSHTHTHTHZSHTHSHTHZSHTHTHTHTHTHSHTHZSTHTHSTHTHZSTHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHTHTHSTHTHTHTHZ
1e-08,cyclosynth_sqrt_t,398,2.5068260918408547,2.082573538826174,3.237232402191975,27,12,63.0,5.862176e-09,6281.020,True,SHTHZSTHTHSQHTHZSHTHSHTHZSHQHSHTHTQHTHZSHTHQHTHTHTHTHTHSTHQHTQHQHZSHTHSHTHZSTHTQHSHTQHZSHTHSTQHQHZSHTHSHTHZSHQHTXS
1e-08,gridsynth,398,2.5068260918408547,2.082573538826174,3.237232402191975,245,0,245.0,6.058786e-09,282.817,True,XHTSHTHTHTSHTHTHTHTHTHTSHTHTHTSHTHTHTHTSHTHTSHTSHTHTHTSHTSHTSHTSHTSHTHTHTHTHTSHTHTSHTSHTSHTSHTHTHTHTHTSHTSHTHTHTHTSHTSHTHTHTSHTSHTSHTSHTHTSHTHTHTHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTHTHTHTHTHTHTSHTSHTSHTHTHSHHTHTSHTSHTHTHTHTHTHTSHTSHTHTSHTHTSHTSHTHTHTHTHTHTSHTHTSHTSHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTSHTSHTHTSHTHTHTSHTSHTSHTHTHTHTSHTSHTHTSHTSHTSHTSHTSHTSHTSHTHTHTHTSHTSHTSHTSHTSHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTHTSHTHTSHTSHTHTHTSHTSSSHSHSHTSHTHTSHTHTHTHTHTSHTHTHTSHTSHTSHTSHTHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTHTHTSHTHTHTSHTSHTHTSHTHTSHTSHTHTHTSHTHTSHTHTHTSHTHTSHTHTHTHTHTHTHTHTHTHTHTHTSHTHTSHTSHTSHTSHTSHTHTHTSHTHTSHTHTHTHTSHTSHTSHTHTSH
1e-08,cyclosynth_t,399,1.654402153620044,2.1629494047397744,3.5069669014608134,77,0,77.0,6.250135e-09,953.926,True,HTHTHTHTHTHSHTHTHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHTHTHSHTHZSHTHSHTHZSHTHSTHTHTHTHZSTHTHSTHTHZSHTHTHTHSHTHZSHTHSHTHZSHTHSTHTHZSTHTHSHTHTHTHTHTHTHTHTHTHZSTHTHSHTHTHTHZSHTHSTHTHZSHTHSHTHZSHTHSTHTHZSHTHSTHTHZSTHTHTHTHSHTHZSHTHTHTHSHTHZSTHTHZTH
1e-08,cyclosynth_sqrt_t,399,1.654402153620044,2.1629494047397744,3.5069669014608134,24,14,66.0,9.841361e-09,6923.839,True,HQHTHTHSHTHZSHTHSTHQHZSHTHSQHQHTHQHZSTHTQHSHTHQHTHZSHTHSHTQHZSHTHTQHTHTHTHSHTHZSTHTQHSHQHTQHTQHZSHQHTXH
1e-08,gridsynth,399,1.654402153620044,2.1629494047397744,3.5069669014608134,248,0,248.0,9.348998e-09,267.860,True,XHTSHTSHTSHTHTSHTHTSHTSHTHTSHTHTHTSHTHTSHTHTSHTHTSHTSHTHTSHTHTSHTSHTHTHTSHTSHTSHTHTHTHTSHTSHTHTSHTSHTHTSHTHTSHTHTSHTHTSHTHTSHTHTHTSHTSHTSHTHTHTSHTSHTSHTHTHTSHTSHTSHTSHTHTHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTSHTHTSHTHTSHTSHXSSHSHHTHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHTHTSHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTHTHTSHTHTSHTHTHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTSHTSHTHTSHTHTSHTHTSHTHTSHTHTSHTHTHTSHTHTHTHTSHTSHTSHTHTHTSHTHTHTHTHTHTSHTHTHTSHTHTSHSHSHHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTHTHTHTHTSHTHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTSHTHTHTHTSHTHTSHTHTHTSHTHTSHTSHTHTHTSHTHTSHTHTHTSHTHTHTHTSHTSHTHTSHTSHTSHTHTHTSHTSHTHTSHTSHTHTSHTHTSHTHTHTHTSHTHTHTXS
1e-08,cyclosynth_t,400,2.0549059041531637,2.6155193523149793,4.304748338555328,74,0,74.0,8.579279e-09,784.503,True,THTHSTHTHZSTHTHSHTHTHTHZSHTHTHTHSHTHZSTHTHSTHTHZSHTHSTHTHZSHTHSTHTHTHTHZSTHTHTHTHSTHTHZSTHTHSTHTHZSTHTHSTHTHTHTHZSTHTHTHTHSHTHTHTHZSTHTHSHTHTHTHTHTHZSHTHTHTHTHTHSHTHZSTHTHTHTHTHTHSHTHTHTHZSHTHTHTHZTH
1e-08,cyclosynth_sqrt_t,400,2.0549059041531637,2.6155193523149793,4.304748338555328,27,11,60.0,2.662197e-09,5960.569,True,HQHSTHTHZSHQHSHTQHTHTHZSTHQHTHTHSTQHTHQHQHZSHTHTHTHTHTQHSHTHZSTHTHSHTHQHTHTHTHZSQHTHSHTHZSHTHSHQHZSHTHTXSH
1e-08,gridsynth,400,2.0549059041531637,2.6155193523149793,4.304748338555328,246,0,246.0,5.019876e-09,181.265,True,XTSHTSHTHTHTSHTHTSHTHTSHTHTSHTSHTHTSHTSHTHTHTSHTSHTSHTHTHTHTSHTSHTHTSHTSHTHTSHTSHTSHTHTHTSHTSHTHTSHTSHTHTSHTHTHTHTHTSHTHTSHTHTHTSHTSHTHTHTSHTHTHTHTHTHTSHTHTHTHTHTSHTHTHTSHTSHTHTHTHTHTHTSHTSHTHTSHTHXSSHSHHTSHTHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTSHTSHTSHTSHTHTSHTHTHTSHTSHTHTSHTHTHTHTHTSHTHTSHTHTHTHTHTSHTHTHTSHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTHTHTSHTSHTHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTHTSHSSSHSHSHTSHTSHTSHTSHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTHTHTSHTHTHTSHTHTSHTSHTHTSHTSHTHTSHTHTHTSHTHTSHTHTSHTSHTHTSHTHTSHTHTSHTSHTHTSHTSHTHTHTSHTSHTHTHTSHTHTSHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTHTHTSHTSHTSHTSHTHTSHTHTSHTHTSHTSHTSHTHX
1e-08,cyclosynth_t,401,1.8047847783259354,0.9849894046357942,5.490357366175177,76,0,76.0,7.720075e-09,853.967,True,THTHSTHTHZSTHTHSHTHTHTHTHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHZSTHTHSHTHZSHTHTHTHSHTHTHTHTHTHTHTHZSHTHTHTHSTHTHZSHTHSTHTHZSTHTHSTHTHZSHTHSHTHTHTHTHTHZSHTHSTHTHZSTHTHSHTHZSHTHSTHTHZSHTHSHTHTHTHZSHTHTHTHSTHTHZSHTHSTHTHTHTHZSHTHSHTHZSTHTHYS
1e-08,cyclosynth_sqrt_t,401,1.8047847783259354,0.9849894046357942,5.490357366175177,23,12,59.0,5.764991e-09,7600.873,True,HQHSTHTHZSHTHSHTHZSHTQHSHTHZSTHTQHTHTQHSHTHQHTQHZSHTHSHTHZSTHQHTHTQHSTQHQHZSHTHSHTHZSHTHSHQHZSHTHSHQHZSHTHS
1e-08,gridsynth,401,1.8047847783259354,0.9849894046357942,5.490357366175177,250,0,250.0,5.983538e-09,359.603,True,XSHTSHTSHTHTSHTHTSHTSHTSHTHTHTHTHTHTHTHTHTSHTHTHTHTSHTSHTSHTHTHTSHTSHTSHTSHTHTSHTHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTSHTHTHTHTHTHTHTHTHTHTHTSHTHTSHTSHTSHTSHTHTHTSHTSHTHTHTHTSHTSHTHTHTHTHTHTSHTSHXHSHTHTHTHTSHTHTSHTHTHTHTSHTHTHTSHTSHTHTSHTSHTSHTHTSHTHTHTHTSHTHTSHTSHTSHTHTHTSHTSHTSHTSHTHTSHTHTHTSHTHTHTSHTHTHTHTHTSHTHTHTHTHTSHTHTHTSHTSHTHTSHTHTHTSHTSHTHTSHTHTHTSHTHTSHTHTSHTSHTHTHTHTHTHTHTSHTSHTHTSHTHTSHTXSSHSHSHTSHTSHTSHTSHTHTSHTSHTHTHTHTHTHTSHTHTSHTHTHTHTSHTHTHTSHTSHTHTSHTSHTSHTSHTHTHTHTHTSHTSHTHTHTHTSHTSHTHTHTHTSHTHTSHTHTHTHTHTSHTHTHTSHTSHTHTHTHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTHTSHTSHTHTHTSHTSHTHTHTSHTHTHTHTSHTSHTHXS
1e-08,cyclosynth_t,402,4.103606223127261,1.5403097549695295,3.093919511514072,73,0,73.0,9.135111e-09,849.808,True,THTHTHTHSTHTHZSHTHSHTHZSTHTHSTHTHTHTHZSTHTHSHTHZSHTHTHTHSTHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHZSTHTHTHTHSTHTHZSTHTHTHTHSHTHZSHTHTHTHSHTHZSHTHSHTHZSTHTHSHTHZSHTHSTHTHZSHTHSHTHZSTHTHSTHTHTHTHZSHTHTHTHTHTHSTHTHTHTHZSTHTHTHTHS
1e-08,cyclosynth_sqrt_t,402,4.103606223127261,1.5403097549695295,3.093919511514072,23,14,65.0,8.178083e-09,8232.406,True,STHTHZSHQHSTHTHZSHTHSHTQHQHTHZSQHTHSTHQHQHTQHZSHTHSHTHTQHQHTHTHZSHTHTHQHSHQHZSHTHSHTHZSHQHSTHTHZSHTQHSHTHZSHQHZH
1e-08,gridsynth,402,4.103606223127261,1.5403097549695295,3.093919511514072,248,0,248.0,9.174978e-09,314.643,True,XSHTHTHTHTHTHTSHTHTHTHTSHTHTHTHTHTSHTHTSHTHTSHTSHTHTSHTHTHTHTSHTSHTSHTSHTSHTSHTSHTHTHTHTSHTHTHTSHTHTSHTHTHTSHTSHTHTHTHTSHTHTHTHTSHTSHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTHTHTHTSHTHTHTHTHTHTSHTHTHTHTSHTSHTHTHTSHTSHHSHSHTHTSHTHTHTSHTSHTHTSHTHTHTSHTSHTSHTHTSHTHTSHTSHTHTHTHTHTSHTHTHTSHTSHTSHTSHTSHTHTSHTHTHTHTHTSHTHTHTHTHTSHTHTHTSHTHTSHTSHTHTHTSHTSHTHTHTSHTSHTHTSHTHTHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTSHTSHTHTHTHSSHSHSHTSHTSHTHTHTHTHTHTHTSHTHTSHTSHTHTSHTHTHTSHTHTHTSHTSHTHTSHTSHTSHTHTHTHTHTHTHTSHTHTHTSHTHTHTHTHTSHTHTHTHTSHTSHTSHTSHTHTHTSHTHTHTSHTSHTSHTHTSHTSHTHTSHTHTHTHTSHTHTSHTHTSHTHTHTSHTHTHTHTHTSHTHTSHTSHTSHTHTHSSS
1e-08,cyclosynth_t,403,3.409878879147526,1.0838317241338264,1.9722339614841033,78,0,78.0,8.897702e-09,1544.041,True,HTHSHTHTHTHZSHTHTHTHSTHTHZSHTHSHTHZSHTHSHTHZSTHTHSHTHZSTHTHSHTHZSTHTHTHTHTHTHSHTHZSHTHSHTHTHTHTHTHZSHTHSHTHZSTHTHSHTHZSHTHSHTHZSHTHTHTHSHTHZSTHTHTHTHSHTHZSHTHSTHTHZSHTHSHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHTHTHTHTHZSTHTHSHTHZSHTHTHTHSTHTHZSHTHSTHTHZSHTHSHTHZSHTHXHS
1e-08,cyclosynth_sqrt_t,403,3.409878879147526,1.0838317241338264,1.9722339614841033,28,14,70.0,5.907796e-09,9167.310,True,HTHSTHTHZSHTHTQHTHSHTHZSHTHQHTHSTHTQHZSHQHSTQHTQHZSHTHSHQHTQHTQHZSHTHSTQHTHTHTQHQHTHZSHQHQHTHSTHTHTHTHZSHTHZH
1e-08,gridsynth,403,3.409878879147526,1.0838317241338264,1.9722339614841033,243,0,243.0,5.674985e-09,275.904,True,XHTHTSHTHTHTSHTSHTHTHTHTHTHTHTSHTSHTHTHTHTSHTSHTHTHTHTHTSHTSHTSHTHTSHTHTHTSHTSHTHTHTHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTHTSHTHTSHTHTSHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTHTSHTSHTHTHTSHTHTHTHTSHTHTSHXHSHHTHTSHTHTSHTHTSHTSHTHTSHTSHTHTHTSHTHTSHTHTSHTSHTHTSHTHTSHTSHTHTHTHTHTHTHTHTHTSHTHTHTSHTHTSHTSHTSHTHTHTSHTSHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTHTSHTHTSHTHTSHTSHTHTSHTHTSHTHTHTHTSHTSHTSHTSHTSHTSHTSHTSHTHTSHTSHTHTXSHSHHTSHTSHTSHTSHTHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTSHTSHTHTHTSHTSHTHTHTSHTHTSHTHTHTHTHTHTHTHTSHTHTHTHTHTSHTSHTSHTSHTSHTSHTSHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTSHTHTSHTSHTHTHTSHTHTSHTHTHTSHTSHTSHTHTHTSHTSHTSHTSHTHX
1e-08,cyclosynth_t,404,5.403299762574591,2.4625548696162527,1.9076316218842642,77,0,77.0,7.908141e-09,873.218,True,HTHSHTHZSHTHSTHTHZSTHTHTHTHSHTHZSHTHSHTHZSTHTHSHTHZSTHTHSHTHZSHTHTHTHSHTHZSHTHTHTHSTHTHZSTHTHSHTHZSHTHTHTHSTHTHZSHTHSTHTHTHTHZSHTHSHTHZSHTHSTHTHTHTHZSTHTHTHTHSHTHZSHTHTHTHSTHTHZSHTHTHTHSTHTHZSHTHSHTHTHTHZSHTHTHTHSHTHZSHTHSHTHTHTHZSHTHSTHTHZH
1e-08,cyclosynth_sqrt_t,404,5.403299762574591,2.4625548696162527,1.9076316218842642,28,11,61.0,8.871719e-09,5660.499,True,TQHTHTHTHSHQHZSTHTHSHTQHZSHTHQHTHSTHTHTHQHTHTHZSHQHSHTHZSHTHTHTHQHTHSTHQHZSHTHTQHTQHTHTHSHTHZSHTHQHTHXHS
1e-08,gridsynth,404,5.403299762574591,2.4625548696162527,1.9076316218842642,251,0,251.0,8.901483e-09,238.850,True,XSHTSHTSHTHTSHTHTHTSHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTHTSHTSHTHTSHTSHTSHTHTHTSHTHTSHTSHTHTSHTSHTHTHTHTSHTHTHTSHTSHTHTHTSHTSHTHTHTSHTSHTHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTHTHTHTSHTHTHTHTHTHTSHTHTSHTHTHTSHTHTHTSHTSHTSHTHXSSSHSHHTSHTHTSHTSHTHTHTSHTSHTSHTHTSHTSHTHTSHTHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTHTHTSHTHTHTSHTHTHTSHTHTHTHTSHTSHTSHTSHTHTSHTHTHTHTHTSHTHTSHTHTHTHTHTSHTSHTHTSHTHTHTSHTHTSHTSHTHTHTSHTSHTSHTSHTHTHTHTHTHTSHTHTHTSHTSHTHTSHTSHTSHSHSHTHTSHTSHTHTHTHTHTHTHTHTSHTSHTHTSHTSHTSHTSHTSHTHTHTHTSHTHTHTSHTHTSHTSHTSHTSHTHTSHTSHTSHTHTHTSHTSHTSHTHTSHTHTHTSHTSHTSHTHTHTHTHTHTHTSHTSHTHTHTHTSHTSHTHTSHTSHTHTSHTHTSHTHTHTHTHTHTSHTHTHTSHTSHTSHTHTHTHTHTHTHTHXSSS
1e-08,cyclosynth_t,405,0.5548667502400898,1.3244417236249122,5.470885023159774,78,0,78.0,8.653645e-09,1146.985,True,THTHTHTHSTHTHZSHTHTHTHSHTHZSTHTHTHTHSTHTHZSHTHSHTHTHTHZSTHTHTHTHSTHTHZSHTHSHTHZSHTHTHTHSHTHZSHTHSTHTHZSTHTHSTHTHZSHTHSTHTHZSHTHSTHTHZSHTHSTHTHZSHTHSHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHZSTHTHSHTHTHTHZSHTHSHTHTHTHZSHTHTHTHSHTHZSTHTHTHTHTHTHTHTHYH
1e-08,cyclosynth_sqrt_t,405,0.5548667502400898,1.3244417236249122,5.470885023159774,26,11,59.0,3.641563e-09,6234.096,True,SHQHTHTHTHTQHZSTHTHSHTQHQHQHZSTHTHTHTHTHTQHQHTHSHTHZSHTHSHTHQHTHZSHTHSHTHTHQHZSQHQHSTHTHZSHTHSHTHZSTYH
1e-08,gridsynth,405,0.5548667502400898,1.3244417236249122,5.470885023159774,244,0,244.0,5.113551e-09,305.642,True,XSHTHTSHTSHTHTSHTHTHTHTHTSHTHTHTHTSHTHTHTSHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTSHTHTSHTSHTHTSHTHTSHTHTHTHTSHTSHTSHTSHTHTHTSHTSHTSHTHTHTHTHTHTHTSHTSHTHTHTHTHTHTSHTHTHTHTSHTHTSHTSHTSHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTHXHSHHTHTSHTHTHTHTHTHTHTSHTSHTHTHTHTHTHTHTHTSHTHTHTHTSHTSHTSHTSHTHTHTHTHTSHTSHTHTHTSHTHTHTHTHTHTSHTHTSHTSHTHTSHTHTHTHTSHTHTHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTHTHTHTSHTHTHTHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTHTHTSHSHSHHTHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTHTHTSHTHTSHTSHTHTHTHTHTSHTSHTSHTSHTHTHTSHTHTSHTHTSHTSHTHTHTHTHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTSHTSHTHTHTSHTHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTXSS
1e-08,cyclosynth_t,406,2.976295714748703,1.4947630436836046,1.7726260256838438,76,0,76.0,2.486436e-09,731.646,True,THTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHSHTHTHTHZSHTHSTHTHZSHTHSHTHZSTHTHTHTHSHTHTHTHZSTHTHSHTHTHTHTHTHZSHTHSHTHZSHTHSHTHZSTHTHTHTHSHTHTHTHZSHTHTHTHSHTHZSHTHTHTHTHTHSHTHZSHTHSTHTHZSHTHTHTHSHTHZSTHTHTHTHTHTHTHTHTHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHXHS
1e-08,cyclosynth_sqrt_t,406,2.976295714748703,1.4947630436836046,1.7726260256838438,21,15,66.0,9.026580e-09,7656.082,True,HQHSHTHZSHQHSHQHZSQHTHSQHQHTHTQHTQHTHZSTHTQHSTHTHZSHTHSQHTHZSHQHSTHQHZSHTHSHTHQHTHZSHTHTHTQHSHQHZSHTHZST
